dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
wiktextract_es	hypher	fold-2	162251	0.9987568238375758	0.9197731965388972	0.9576391786101535	0.9818932127100444	0.7733758189471868	0.003445279227863002	49.618632928317616	452.09278118470763
wiktextract_es	hypher	fold-3	162090	0.998898750463397	0.9197372093350119	0.9576849057451896	0.9819947442866948	0.7728052316614227	0.00309704485162564	43.93921596777211	436.25139330001855
wiktextract_es	hypher	fold-4	162112	0.9988071431842517	0.920082201852555	0.9578297757543691	0.9820025376803511	0.7742733418870904	0.003331030398736676	47.57833246207868	448.37044241018555
wiktextract_es	liang_tex	fold-0	162284	0.9988233029333204	0.9336915909924217	0.9651598771812135	0.9850800179795418	0.8299955633334155	0.0030070740183875183	49.43808410742522	1117.239294570013
wiktextract_es	liang_tex	fold-1	162219	0.9987980798123082	0.9336073106556806	0.965103071830904	0.985041627687877	0.8295575734038553	0.0030575949796263074	50.504999489899504	1133.5923556426806
wiktextract_es	liang_tex	fold-2	162251	0.998677979431483	0.9329972188290233	0.9647209615306188	0.9848122959454096	0.8286482055580551	0.00335282987470031	55.475020043894105	1127.667739120252
wiktextract_es	liang_tex	fold-3	162090	0.9988517838272428	0.933059003417881	0.9648350805153073	0.9849612709287954	0.8281757048553273	0.002930470726139799	48.2540530369705	1117.5947467456351
wiktextract_es	liang_tex	fold-4	162112	0.9987449291282436	0.9333836126839042	0.9649587280824763	0.9849504596728481	0.8295376036320569	0.003195321752862219	52.68693242723945	1127.1352367499012
wiktextract_es	guarded_ngram	fold-0	162284	0.9991557418607178	0.9929728112578983	0.9960546816386441	0.9979130035342397	0.9810578984989278	0.0022984397722511153	37.710440433680176	76.10384166029922
wiktextract_es	guarded_ngram	fold-1	162219	0.9991794329271187	0.9931805261892511	0.9961709483382277	0.9979738611379162	0.981531140002096	0.0022253866686393086	36.66662962966704	75.08966791806138
wiktextract_es	guarded_ngram	fold-2	162251	0.9990999344788575	0.9932025837393903	0.9961425308298023	0.9979148682934076	0.981411516724088	0.0024406629234950787	40.18901999530284	76.98518036868802
wiktextract_es	guarded_ngram	fold-3	162090	0.9992171432062285	0.9930405648497931	0.9961192794333088	0.9979756883744224	0.9811339379357147	0.0021284471589857485	35.00189172073751	74.8865136652477
wiktextract_es	guarded_ngram	fold-4	162112	0.9992159279922771	0.9926944854058557	0.9959445312155903	0.9979047937179115	0.9803345834978286	0.002115821160679037	34.989786218473796	75.92509610639557
wiktextract_it	hypher	fold-0	907	0.9832324173265021	0.9746075715604802	0.9789009969858568	0.9814952575785756	0.9217199558985667	0.03638368246968027	750.1562825588665	272.986019845645
wiktextract_it	hypher	fold-1	908	0.9829867674858223	0.9733270940570894	0.9781330825299789	0.9810395245731535	0.9229074889867841	0.034140969162995596	755.5089192025183	277.89372246696036
wiktextract_it	hypher	fold-2	916	0.9744318181818182	0.9652908067542214	0.9698397737983036	0.9725897920604915	0.9039301310043668	0.043668122270742356	1134.6921622189536	293.25144104803496
wiktextract_it	hypher	fold-3	912	0.9859971028488653	0.9728442115292997	0.9793764988009592	0.9833381488972358	0.9331140350877193	0.029605263157894735	615.7112526539278	281.22991228070174
wiktextract_it	hypher	fold-4	915	0.9862559241706161	0.976078799249531	0.9811409712399812	0.98420355656451	0.9333333333333333	0.025136612021857924	607.2026800670017	282.0218579234973
wiktextract_it	liang_tex	fold-0	907	0.9813829787234043	0.9672346002621232	0.9742574257425742	0.9785202863961815	0.9283351708930541	0.027563395810363836	707.9646017699115	843.6383682469681
wiktextract_it	liang_tex	fold-1	908	0.9805630026809652	0.9663143989431968	0.9733865602129075	0.9776797647687786	0.9306167400881057	0.02753303964757709	739.9846899719316	859.9660352422908
wiktextract_it	liang_tex	fold-2	916	0.9658703071672355	0.9580230196343941	0.9619306594153637	0.9642905819817366	0.9082969432314411	0.04148471615720524	1278.4454103809767	891.17903930131
wiktextract_it	liang_tex	fold-3	912	0.9826869806094183	0.9626865671641791	0.9725839616175462	0.9786206896551726	0.9385964912280702	0.025219298245614034	647.6683937823834	877.1372587719299
wiktextract_it	liang_tex	fold-4	915	0.9851752021563343	0.9682119205298013	0.9766199064796258	0.9817351598173515	0.9377049180327869	0.020765027322404372	560.9382967873534	890.6411803278688
wiktextract_it	italian_onset_syllable	fold-0	907	0.9885163068442812	0.9777373920945025	0.983097304705345	0.9863415528462738	0.9349503858875413	0.025358324145534728	516.8492867479843	54.74917309812569
wiktextract_it	italian_onset_syllable	fold-1	908	0.9832558139534884	0.9759926131117267	0.9796107506950881	0.9817945383615084	0.9306167400881057	0.034140969162995596	750.1562825588665	55.61674008810573
wiktextract_it	italian_onset_syllable	fold-2	916	0.9767981438515081	0.9704933148916551	0.9736355226641997	0.9755306330521828	0.9137554585152838	0.04475982532751092	1041.4496979795877	53.999257641921396
wiktextract_it	italian_onset_syllable	fold-3	912	0.9862036156041865	0.9741541353383458	0.9801418439716312	0.9837699316628701	0.9331140350877193	0.029605263157894735	611.2984822934233	58.2053947368421
wiktextract_it	italian_onset_syllable	fold-4	915	0.9874476987447699	0.9797047970479705	0.9835610094929382	0.9858893427404383	0.9377049180327869	0.0273224043715847	560.2822162274331	57.68124590163934
